DELETE FROM StaffSchedule;

INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0001', 'S0001', '6', '30/06/2023', '30/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0013', '4', '14/05/2024', '14/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0014', '2', '16/06/2024', '16/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0015', '10', '25/06/2023', '25/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0016', '5', '19/09/2022', '19/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0017', '1', '09/10/2023', '09/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0018', '5', '01/11/2022', '01/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0019', '10', '13/06/2024', '13/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0033', 'S0020', '4', '11/02/2023', '11/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0001', '6', '08/03/2024', '08/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0002', '5', '29/11/2022', '29/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0003', '8', '24/01/2024', '24/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0004', '7', '19/01/2022', '19/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0005', '3', '01/01/2023', '01/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0006', '1', '02/02/2022', '02/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0007', '10', '05/05/2024', '05/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0008', '8', '18/03/2023', '18/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0009', '10', '04/04/2024', '04/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0010', '4', '06/01/2024', '06/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0011', '2', '27/06/2024', '27/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0012', '3', '21/09/2023', '21/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0013', '10', '30/07/2023', '30/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0014', '7', '04/04/2024', '04/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0015', '1', '20/12/2022', '20/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0016', '5', '02/10/2022', '02/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0017', '6', '07/10/2022', '07/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0018', '7', '18/09/2022', '18/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0019', '6', '18/07/2022', '18/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0034', 'S0020', '2', '26/08/2023', '26/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0001', '7', '23/06/2024', '23/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0002', '7', '26/09/2023', '26/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0003', '5', '03/02/2024', '03/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0004', '5', '31/05/2023', '31/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0005', '5', '20/09/2023', '20/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0006', '3', '30/01/2022', '30/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0007', '2', '16/06/2024', '16/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0008', '3', '03/04/2023', '03/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0009', '4', '05/05/2023', '05/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0010', '2', '14/04/2022', '14/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0011', '1', '17/03/2024', '17/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0012', '3', '24/02/2022', '24/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0013', '10', '10/07/2022', '10/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0014', '3', '28/09/2023', '28/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0015', '9', '11/02/2023', '11/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0016', '10', '05/08/2024', '05/08/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0017', '9', '08/07/2023', '08/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0018', '6', '06/11/2023', '06/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0019', '7', '27/11/2023', '27/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0035', 'S0020', '1', '06/04/2023', '06/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0001', '8', '31/03/2022', '31/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0002', '8', '01/11/2023', '01/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0003', '6', '25/06/2023', '25/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0004', '1', '13/06/2024', '13/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0005', '7', '24/04/2022', '24/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0006', '7', '31/01/2022', '31/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0007', '9', '31/05/2024', '31/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0008', '8', '28/02/2023', '28/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0009', '9', '17/05/2022', '17/05/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0010', '5', '25/12/2023', '25/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0011', '3', '21/04/2024', '21/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0012', '4', '14/04/2023', '14/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0013', '8', '08/02/2023', '08/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0014', '3', '28/03/2023', '28/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0015', '10', '16/06/2024', '16/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0016', '8', '08/07/2024', '08/07/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0017', '4', '14/01/2023', '14/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0018', '3', '20/08/2023', '20/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0019', '3', '12/02/2024', '12/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0036', 'S0020', '10', '08/10/2023', '08/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0001', '9', '13/03/2022', '13/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0002', '3', '15/05/2022', '15/05/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0003', '9', '20/05/2024', '20/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0004', '6', '29/04/2024', '29/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0005', '5', '15/01/2022', '15/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0006', '7', '21/06/2022', '21/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0007', '7', '10/12/2023', '10/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0008', '3', '20/04/2023', '20/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0009', '5', '24/02/2024', '24/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0010', '3', '30/01/2023', '30/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0011', '6', '07/06/2024', '07/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0012', '5', '30/06/2022', '30/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0013', '1', '12/02/2023', '12/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0014', '2', '11/08/2022', '11/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0015', '3', '09/03/2022', '09/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0016', '9', '26/04/2022', '26/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0017', '8', '24/10/2023', '24/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0018', '1', '10/01/2024', '10/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0019', '9', '23/06/2024', '23/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0037', 'S0020', '8', '06/06/2024', '06/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0001', '10', '09/07/2023', '09/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0002', '7', '02/06/2022', '02/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0003', '2', '02/04/2022', '02/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0004', '4', '10/07/2023', '10/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0005', '6', '19/02/2022', '19/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0006', '2', '19/05/2023', '19/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0007', '9', '25/12/2022', '25/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0008', '4', '29/02/2024', '29/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0009', '10', '10/06/2023', '10/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0010', '10', '16/06/2023', '16/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0011', '2', '15/01/2023', '15/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0012', '8', '15/07/2022', '15/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0013', '8', '16/07/2023', '16/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0014', '6', '01/08/2023', '01/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0015', '5', '02/01/2024', '02/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0016', '3', '12/10/2022', '12/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0017', '4', '19/05/2023', '19/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0018', '1', '30/10/2023', '30/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0019', '1', '26/01/2024', '26/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0038', 'S0020', '10', '29/07/2022', '29/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0001', '3', '19/05/2022', '19/05/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0002', '8', '05/08/2023', '05/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0003', '5', '04/09/2023', '04/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0004', '3', '23/12/2023', '23/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0005', '10', '21/07/2024', '21/07/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0006', '6', '19/02/2022', '19/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0007', '1', '20/04/2022', '20/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0008', '7', '05/01/2022', '05/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0009', '5', '02/10/2023', '02/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0010', '1', '25/02/2023', '25/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0011', '3', '16/02/2023', '16/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0012', '7', '28/09/2023', '28/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0013', '2', '16/06/2023', '16/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0014', '2', '07/05/2022', '07/05/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0015', '8', '02/03/2024', '02/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0016', '9', '17/04/2022', '17/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0017', '7', '23/02/2023', '23/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0018', '7', '23/01/2024', '23/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0019', '8', '02/03/2023', '02/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0039', 'S0020', '1', '17/04/2022', '17/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0001', '6', '20/05/2023', '20/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0002', '2', '01/09/2023', '01/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0003', '7', '07/03/2023', '07/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0004', '9', '16/04/2023', '16/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0005', '9', '06/08/2024', '06/08/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0006', '1', '04/02/2023', '04/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0007', '5', '19/11/2023', '19/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0008', '7', '23/05/2023', '23/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0009', '2', '26/11/2022', '26/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0010', '6', '01/06/2023', '01/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0011', '10', '09/01/2024', '09/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0012', '10', '07/10/2022', '07/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0013', '2', '23/06/2023', '23/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0014', '3', '06/03/2023', '06/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0015', '10', '09/08/2023', '09/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0016', '2', '28/09/2023', '28/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0017', '8', '03/08/2022', '03/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0018', '7', '16/08/2024', '16/08/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0019', '7', '08/05/2024', '08/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0040', 'S0020', '4', '29/05/2024', '29/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0001', '1', '25/04/2022', '25/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0002', '7', '20/02/2022', '20/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0003', '7', '16/01/2024', '16/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0004', '3', '09/01/2024', '09/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0005', '2', '18/06/2022', '18/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0006', '10', '04/06/2022', '04/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0007', '1', '14/01/2022', '14/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0008', '6', '13/11/2023', '13/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0009', '10', '16/05/2024', '16/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0010', '10', '29/04/2022', '29/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0011', '7', '23/12/2023', '23/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0012', '5', '31/08/2023', '31/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0013', '9', '07/11/2022', '07/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0014', '9', '14/12/2022', '14/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0015', '8', '17/10/2023', '17/10/2023');
